10	0.445395	-0.247368	-0.059162	-0.375903	-0.0394839	0.0626005	0.193734	-0.435376	-0.155762	-0.0464742	-0.121374	0.0643849	0.00878576	-0.103509	-0.0343139	0.0126118	0.0598264	-0.142356	0.11892	0.270341	0.175611	0.0590909	-0.0917605	-0.140963	0.168982	0.0936517	-0.135	0.0874147	-0.00570235	-0.0305318	-0.112265	-0.140178	-0.00465045	-0.0729072	-0.164161	-0.118433	0.0164264	-0.0930055	0.201472	-0.223884	-0.0112391	0.038503	0.106571	-0.00465049	-0.0134464	0.112752	-0.0553556	-0.152386	0.015	-0.0757303	
11	0.445395	-0.247368	-0.059162	-0.375903	-0.0394839	0.0626005	0.193734	-0.435376	-0.155762	-0.0464742	-0.121374	0.0643849	0.00878576	-0.103509	-0.0343139	0.0126118	0.0598264	-0.142356	0.11892	0.270341	0.175611	0.0590909	-0.0917605	-0.140963	0.168982	0.0936517	-0.135	0.0874147	-0.00570235	-0.0305318	-0.112265	-0.140178	-0.00465045	-0.0729072	-0.164161	-0.118433	0.0164264	-0.0930055	0.201472	-0.223884	-0.0112391	0.038503	0.106571	-0.00465049	-0.0134464	0.112752	-0.0553556	-0.152386	0.015	-0.0757303	
12	0.440445	-0.252632	-0.0540338	-0.371478	-0.04441	0.0672302	0.198496	-0.439963	-0.15086	-0.0516825	-0.126555	0.0699715	0.00360441	-0.108271	-0.0292119	0.0172847	0.0648016	-0.147647	0.123751	0.265753	0.171086	0.0646465	-0.0869758	-0.146091	0.173813	0.0991161	-0.14	0.0927339	-0.000800401	-0.035608	-0.107525	-0.135203	0.000400061	-0.0675308	-0.159553	-0.113142	0.0216348	-0.0976784	0.206653	-0.219233	-0.00640814	0.0432878	0.101763	0.000400016	-0.00888016	0.108057	-0.0504051	-0.147647	0.02	-0.0708284	
13	0.455496	-0.24787	-0.0388993	-0.367053	-0.0293316	0.0718599	0.183208	-0.424387	-0.155962	-0.0468749	-0.141749	0.0856696	-0.0115892	-0.123058	-0.0141058	0.0119083	0.0697767	-0.142907	0.11857	0.28133	0.166561	0.070202	-0.0922114	-0.161225	0.168631	0.104581	-0.145	0.0880169	0.0141055	-0.0206797	-0.0927556	-0.120228	-0.0145515	-0.0621546	-0.154945	-0.127912	0.0268431	-0.1124	0.201822	-0.214582	-0.00157717	0.0580928	0.0969552	0.00545054	0.00577716	0.113404	-0.0354535	-0.142907	0.015	-0.0659264	
14	0.455496	-0.24787	-0.0388993	-0.367053	-0.0293316	0.0718599	0.173183	-0.424387	-0.145958	-0.0568909	-0.141749	0.0856696	-0.0115892	-0.123058	-0.0141057	0.0219576	0.0797771	-0.142907	0.108558	0.291411	0.15645	0.060101	-0.0922114	-0.161225	0.168631	0.104581	-0.145	0.098053	0.0241095	-0.0206797	-0.0827252	-0.110228	-0.0245525	-0.0521054	-0.165017	-0.127912	0.0368591	-0.1124	0.211835	-0.214582	-0.00157717	0.0580928	0.0969552	0.0154516	0.00577716	0.113404	-0.0354535	-0.142907	0.015	-0.0659264	
15	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
16	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
17	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
18	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
19	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
20	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
21	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
22	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
23	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
24	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
25	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
26	0.465397	-0.237343	-0.0391495	-0.375903	-0.0194794	0.0827296	0.193734	-0.415212	-0.135754	-0.0464742	-0.161423	0.0846078	-0.0112388	-0.133584	-0.00430178	0.0327102	0.0698268	-0.142356	0.11892	0.290504	0.155388	0.0590909	-0.0917605	-0.150969	0.158969	0.0936517	-0.165	0.107487	0.0343137	-0.0105274	-0.0922039	-0.110178	-0.0146514	-0.0528088	-0.144016	-0.138494	0.0364585	-0.123153	0.19146	-0.203771	-0.0212513	0.0485234	0.0865386	-0.00465051	-0.0134464	0.112752	-0.0253525	-0.152386	-0.005	-0.0457184	
27	0.455396	-0.247368	-0.0291432	-0.375903	-0.0294816	0.0827296	0.183709	-0.425294	-0.145758	-0.0464742	-0.151411	0.0846078	-0.0012265	-0.123559	-0.0143059	0.022661	0.0698268	-0.152386	0.108908	0.290504	0.155388	0.0590909	-0.101781	-0.150969	0.158969	0.0936517	-0.155	0.0974508	0.0243096	-0.0105274	-0.0922039	-0.110178	-0.0246525	-0.0528088	-0.154088	-0.138494	0.0364585	-0.113104	0.201472	-0.203771	-0.011239	0.0585437	0.0865386	0.00535056	-0.00335525	0.122794	-0.0353535	-0.142356	0.005	-0.0557224	
28	0.455396	-0.247368	-0.0291432	-0.375903	-0.0294816	0.0827296	0.183709	-0.425294	-0.145758	-0.0464742	-0.151411	0.0846078	-0.0012265	-0.123559	-0.0143059	0.022661	0.0698268	-0.152386	0.108908	0.290504	0.155388	0.0590909	-0.101781	-0.150969	0.158969	0.0936517	-0.155	0.0974508	0.0243096	-0.0105274	-0.0922039	-0.110178	-0.0246525	-0.0528088	-0.154088	-0.138494	0.0364585	-0.113104	0.201472	-0.203771	-0.011239	0.0585437	0.0865386	0.00535056	-0.00335525	0.122794	-0.0353535	-0.142356	0.005	-0.0557224	
29	0.455396	-0.247368	-0.0291432	-0.375903	-0.0294816	0.0827296	0.183709	-0.425294	-0.145758	-0.0464742	-0.151411	0.0846078	-0.0012265	-0.123559	-0.0143059	0.022661	0.0698268	-0.152386	0.108908	0.290504	0.155388	0.0590909	-0.101781	-0.150969	0.158969	0.0936517	-0.155	0.0974508	0.0243096	-0.0105274	-0.0922039	-0.110178	-0.0246525	-0.0528088	-0.154088	-0.138494	0.0364585	-0.113104	0.201472	-0.203771	-0.011239	0.0585437	0.0865386	0.00535056	-0.00335525	0.122794	-0.0353535	-0.142356	0.005	-0.0557224	
