10	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
11	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
12	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
13	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
14	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
15	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
16	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
17	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
18	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
19	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
20	0.989991	0.0921317	-0.0148504	-0.111	0.0106042	0.0945713	-0.0733597	-0.0148505	-0.0597062	0.0491443	-0.0245555	-0.0109098	0.0257661	0.021234	0.0288463	-0.0142589	-0.035458	0.0448511	0.100991	-0.0913462	-0.0545622	0.0397039	-0.0128221	-0.00216959	-0.0928739	-0.025766	0.085152	0.0506202	-0.104574	-0.0820957	0.125154	0.0654648	0.0654648	-0.04456	0.0394157	
21	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
22	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
23	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
24	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
25	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
26	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
27	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
28	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
29	0.995146	0.0868126	-0.00987531	-0.105845	0.0155062	0.0896452	-0.0787073	-0.0198757	-0.0647567	0.0442899	-0.0196294	-0.0157641	0.0206379	0.0160257	0.0240386	-0.0193871	-0.0303818	0.039876	0.0958363	-0.0861378	-0.0596384	0.0447544	-0.0182275	0.00239663	-0.0984605	-0.030644	0.0801268	0.0455181	-0.10965	-0.0767766	0.120128	0.0703909	0.0703909	-0.0496361	0.0445177	
