10	0.48171	-0.055	0.160225	0.00543477	0.18014	-0.345614	-0.20025	0.105	0.0849581	-0.039934	-0.215186	0.0548872	-0.299983	0.0949592	-0.0802737	-0.185016	-0.150731	-0.0301438	-0.0799232	-0.0665583	-0.149969	-0.220944	0.164966	-0.0951382	0.0499062	0.165465	0.250031	-0.247454	0.034856	-0.215072	0.0900273	-0.144958	0.0348816	0.0152244	0.186964	0.0148634	0.0399151	0.155065	0.0649086	0.0504276	
11	0.482363	-0.055	0.149969	0.00462964	0.170571	-0.346115	-0.210006	0.105	0.0950591	-0.0500862	-0.214986	0.0453635	-0.310033	0.0950593	-0.069911	-0.185317	-0.16021	-0.0298937	-0.0802737	-0.0551946	-0.150219	-0.210362	0.155162	-0.0849341	0.0501563	0.155048	0.249981	-0.236465	0.0452727	-0.224973	0.0999776	-0.135154	0.0351819	0.0148238	0.186057	0.00515467	0.0308654	0.154965	0.0752178	0.0398456	
12	0.493058	-0.055	0.159725	0.00382452	0.171022	-0.336591	-0.209756	0.115	0.0851582	-0.0602385	-0.204782	0.0458647	-0.310083	0.0851584	-0.0795728	-0.175608	-0.169688	-0.0196373	-0.0906364	-0.0539771	-0.140463	-0.19978	0.155362	-0.084734	0.0404002	0.144631	0.259932	-0.235557	0.0556893	-0.224873	0.0999276	-0.12535	0.0454912	0.0244392	0.185149	-0.00455408	0.0319271	0.144864	0.0755181	0.0493243	
13	0.487711	-0.05	0.164853	-0.000805141	0.165786	-0.341353	-0.214884	0.13	0.0801078	-0.0651646	-0.219888	0.0406016	-0.305058	0.0901088	-0.0847542	-0.170453	-0.174979	-0.0147592	-0.085455	-0.059659	-0.135334	-0.205071	0.15026	-0.09984	0.0452783	0.14984	0.274957	-0.23097	0.050481	-0.209921	0.104953	-0.120248	0.0403365	0.0296476	0.190644	-0.00970874	0.0263405	0.129913	0.0703635	0.0646456	
14	0.477015	-0.06	0.155097	4.1992e-09	0.165335	-0.350877	-0.215134	0.12	0.0900086	-0.0550123	-0.220088	0.0501253	-0.315008	0.10001	-0.0750923	-0.170153	-0.165501	-0.0250156	-0.0851046	-0.0608765	-0.145091	-0.215653	0.15006	-0.10004	0.0550344	0.15024	0.265007	-0.231878	0.0500804	-0.210021	0.105003	-0.130052	0.0400363	0.0200321	0.181469	1.96873e-08	0.0252788	0.140014	0.0700632	0.0551669	
15	0.466973	-0.05	0.145091	0.0100644	0.165335	-0.360902	-0.205128	0.12	0.10001	-0.0450101	-0.230092	0.0401003	-0.305008	0.110011	-0.0750923	-0.180162	-0.165501	-0.0350219	-0.0851046	-0.0608765	-0.145091	-0.225683	0.160064	-0.10004	0.0650407	0.15024	0.255007	-0.231878	0.0500804	-0.220022	0.105003	-0.140056	0.0300272	0.0100161	0.18147	0.0100091	0.0252788	0.140014	0.0800722	0.0551669	
16	0.471668	-0.045	0.140213	0.00543482	0.1601	-0.365664	-0.20025	0.115	0.0949591	-0.039934	-0.235194	0.0348372	-0.309983	0.114961	-0.0702614	-0.185016	-0.160761	-0.0301438	-0.0899355	-0.0564122	-0.139962	-0.220944	0.154962	-0.0951381	0.0699187	0.145433	0.260032	-0.227291	0.044872	-0.215072	0.110028	-0.134954	0.0248725	0.00520837	0.186964	0.0148634	0.0298037	0.145064	0.0849266	0.0504276	
17	0.46632	-0.05	0.135335	0.000805188	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.240296	0.029574	-0.304958	0.119912	-0.0654304	-0.179862	-0.166052	-0.0252658	-0.0847541	-0.0519479	-0.134834	-0.216205	0.14986	-0.0902362	0.0747968	0.150641	0.265057	-0.222703	0.0396637	-0.220122	0.105053	-0.129852	0.0197178	0.000400672	0.192459	0.00970878	0.0343285	0.150115	0.0897809	0.0557186	
18	0.46632	-0.05	0.135335	0.000805188	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.240296	0.029574	-0.304958	0.119912	-0.0654304	-0.179862	-0.166052	-0.0252658	-0.0847541	-0.0519479	-0.134834	-0.216205	0.14986	-0.0902362	0.0747968	0.150641	0.265057	-0.222703	0.0396637	-0.220122	0.105053	-0.129852	0.0197178	0.000400672	0.192459	0.00970878	0.0343285	0.150115	0.0897809	0.0557186	
19	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
20	0.471015	-0.045	0.140463	0.00623996	0.149628	-0.375188	-0.190494	0.115	0.10486	-0.0397839	-0.235394	0.0243108	-0.319933	0.10486	-0.0706118	-0.174707	-0.151283	-0.030394	-0.0895851	-0.0576297	-0.129706	-0.211465	0.164766	-0.0953381	0.0696686	0.145833	0.270082	-0.228198	0.0444714	-0.215172	0.110078	-0.12475	0.0145632	-0.00440703	0.187871	0.0145631	0.0186305	0.145164	0.0746173	0.0610096	
21	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
22	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
23	0.471668	-0.045	0.140213	0.00543482	0.1601	-0.365664	-0.20025	0.115	0.0949591	-0.039934	-0.235194	0.0348372	-0.309983	0.114961	-0.0702614	-0.185016	-0.160761	-0.0301438	-0.0899355	-0.0564122	-0.139962	-0.220944	0.154962	-0.0951381	0.0699187	0.145433	0.260032	-0.227291	0.044872	-0.215072	0.110028	-0.134954	0.0248725	0.00520837	0.186964	0.0148634	0.0298037	0.145064	0.0849266	0.0504276	
24	0.471668	-0.045	0.140213	0.00543482	0.1601	-0.365664	-0.20025	0.115	0.0949591	-0.039934	-0.235194	0.0348372	-0.309983	0.114961	-0.0702614	-0.185016	-0.160761	-0.0301438	-0.0899355	-0.0564122	-0.139962	-0.220944	0.154962	-0.0951381	0.0699187	0.145433	0.260032	-0.227291	0.044872	-0.215072	0.110028	-0.134954	0.0248725	0.00520837	0.186964	0.0148634	0.0298037	0.145064	0.0849266	0.0504276	
25	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
26	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
27	0.476363	-0.04	0.145341	0.000805186	0.154864	-0.370426	-0.195372	0.11	0.0999096	-0.0348578	-0.230292	0.029574	-0.314958	0.109911	-0.0654305	-0.179862	-0.156022	-0.0352721	-0.0847542	-0.0519478	-0.134834	-0.216205	0.159864	-0.0902361	0.0747968	0.150641	0.265057	-0.222703	0.0496797	-0.210121	0.115053	-0.129852	0.0197179	0.000400667	0.192459	0.0197178	0.0242171	0.150115	0.0797719	0.0557186	
28	0.471668	-0.045	0.140213	0.00543482	0.1601	-0.365664	-0.20025	0.115	0.0949591	-0.039934	-0.235194	0.0348372	-0.309983	0.114961	-0.0702614	-0.185016	-0.160761	-0.0301438	-0.0899355	-0.0564122	-0.139962	-0.220944	0.154962	-0.0951381	0.0699187	0.145433	0.260032	-0.227291	0.044872	-0.215072	0.110028	-0.134954	0.0248725	0.00520837	0.186964	0.0148634	0.0298037	0.145064	0.0849266	0.0504276	
29	0.466973	-0.05	0.145091	0.0100644	0.165335	-0.360902	-0.205128	0.12	0.10001	-0.0450101	-0.230092	0.0401003	-0.305008	0.110011	-0.0750923	-0.180162	-0.165501	-0.0350219	-0.0851046	-0.0608765	-0.145091	-0.225683	0.160064	-0.10004	0.0650407	0.15024	0.255007	-0.231878	0.0500804	-0.220022	0.105003	-0.140056	0.0300272	0.0100161	0.18147	0.0100091	0.0252788	0.140014	0.0800722	0.0551669	
